,Unnamed: 0,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,last_seen,first_seen,date_stamp,last_change,new_entry,deletion,unchanged,month,listing_count,listing_date,delisting_date,new_listing_count,year_id,month_id
846,846,ofac-cons-30958,Organization,CHINA NUCLEAR ENGINEERING CORPORATION LIMITED,CNEC;CNECC;China National Engineering & Construction Corporation Limited;China Nuclear Engineering & Construction Corp Ltd;China Nuclear Engineering Corporation Limited,,cn,"No. 12 Chegongzhuang Avenue, Xicheng District, 100037 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2020-11-12;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
847,847,ofac-cons-30959,Organization,China Railway Construction Corporation Limited,CRCC,,cn,"East Yard No. 40, Fuxing Road, Haidian District, 100855 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2020-11-12;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
848,848,ofac-cons-32028,Organization,ANHUI GREATWALL MILITARY INDUSTRY COMPANY LIMITED,"Anhui Great Wall Military Industry Co., Ltd;Anhui Greatwall Military Industry Co., Ltd;Anhui Greatwall Military Industry Co., Ltd.;GreatWall Military;GreatWall Military Industry",,cn,"Economic And Technological Development Zone, 99 Hezhang Road, 230001 Hefei, China;No. 99 Taoyuan Road, Economic Development Zone, Hefei, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
849,849,ofac-cons-32052,Organization,Avic Xi'An Aircraft Industry Group Company Ltd.,"AVIC Aircraft Co., Ltd.;AVIC XiAn Aircraft Industry Group Co Ltd;Xi'an Aircraft Industrial Corp.;Xi'an Aircraft Industry Group Co Ltd",,cn,"No. 1, Xifei Avenue, Yanliang District, Shaanxi, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
850,850,ofac-cons-32053,Organization,AVIC Heavy Machinery Company Limited,"AVIC Heavy Machinery Co., Ltd.;Guizhou Liyuan Hydraulic Co., Ltd.;Guizhou Liyuan Hydraulic Components Co., Ltd.",,cn,"No. 501, Beiya Road, Wudang District, Guizhou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
851,851,ofac-cons-32055,Organization,"AVIC Jonhon Optronic Technology Co., Ltd.",Jonhon,,cn,"No. 10, Zhoushan Rd., Luoyang Area, Pilot Free Trade Zone, Henan, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
852,852,ofac-cons-32056,Organization,Avic Shenyang Aircraft Company Limited,"Dongan Heibao Co. Ltd.;Dongan Heibao Co., Ltd.;Shenyang Aircraft Co. Ltd.",,cn,"1, Lingbei Street, Huanggu District, 110850 Shenyang, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
853,853,ofac-cons-32069,Organization,"CHINA SATELLITE COMMUNICATIONS CO., LTD.","CHINA SATCOM;China Satellite Communications Co., Ltd.",,cn,"China Satellite Communications Tower, Building A, 21st Floor, 65, Zhichun Road, Haidian District, 100190 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
854,854,ofac-cons-32072,Organization,China Communications Construction Group (Limited),CCCG;China Communications Construction Group (Ltd);China Communications Construction Group (Ltd.);China Communications Group Co. Ltd;China Communications Group Company Limited,,cn,"No. 85, Deshengmen Outer Street, Xicheng District, 100088 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
855,855,ofac-cons-32073,Organization,AEROSPACE COMMUNICATIONS HOLDINGS GROUP COMPANY LIMITED,"AEROCOM;Aerospace Communications Holdings Co., Ltd.;Aerospace Communications Holdings Company Limited",,cn,"Block 1, Aerospace Communications Mansion, 138, Jiefang Road, 310009 Hangzhou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
856,856,ofac-cons-32077,Organization,"FUJIAN TORCH ELECTRON TECHNOLOGY CO., LTD.","Fujian Torch Electron Technology Co., Ltd;TORCH ELECTRON",,cn,"Hi-Tech Industrial Park, Jiangnan Park, 4, Zihua Road, Licheng district, 362000 Quanzhou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
857,857,ofac-cons-32078,Organization,"INNER MONGOLIA FIRST MACHINERY GROUP CO., LTD.","Baotou Beifang Chuangye Co., Ltd.;Baotou Beifang Chuangye Company Limited;FIRMACO",,cn,"Minzhu Road, Qingshan District, 014032 Baotou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
858,858,ofac-cons-32079,Organization,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,COMEC;CSSC Offshore & Marine Engineering (Group) Company Limited;Guangzhou Shipyard International Company Limited,,cn,"40, South Fang Cun Road, Liwan District, 510382 Guangzhou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
859,859,ofac-cons-32082,Organization,AVIC AVIATION HIGH-TECHNOLOGY COMPANY LIMITED,"AVIC Aviation High-Technology Co., Ltd.;AVIC Hi-Tech;Tonmac International Co., Ltd.;Tontec Technology Investment Group Company Limited",,cn,"1, Yonghe Road, Gangzha District, 226011 Nantong, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
860,860,ofac-cons-32084,Organization,"AEROSPACE CH UAV CO., LTD",Aerospace CH UAV Co Ltd;Zhejiang Nanyang Technology Company Limited,,cn,"Development Zone, 388, Kai Fa Avenue, 318000 Taizhou, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
861,861,ofac-cons-32085,Organization,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD","CATEC;China Aerospace Times Electronics Co., Ltd;Long March Launch Vehicle Technology Company Limited",,cn,"High-Technology Industrial Zone, Economic & Technological Development Zone, 430056 Wuhan, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
862,862,ofac-cons-32087,Organization,"Huawei Investment & Holding Co., Ltd.","Huawei Investment and Holding Co., Ltd.",,cn,"Building 1, Area B, Bantian Huawei Base, Longgang District, Shenzhen, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
863,863,ofac-cons-32088,Organization,"JIANGXI HONGDU AVIATION INDUSTRY CO., LTD.","HDAA;Jiangxi Hongdu Aviation Industry Co., Ltd.",,cn,"P.O. Box 5001-500, 330024 Nanchang, China;Xinxi Bridge Road Qingyunpu District, 330024 Nanchang, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
864,864,ofac-cons-32089,Company,Proven Glory Capital Limited,Proven Glory,,vg,"263 Main Street, Road Town, Virgin Islands, British, VG11100",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
865,865,ofac-cons-32090,Organization,CHINA AVIONICS SYSTEMS COMPANY LIMITED,"AVIC AVIONICS;China AVIC Electronics Co., Ltd;China AVIC Electronics Company Limited;China Avionics Systems Co., Ltd;China Avionics Systems Company Limited",,cn,"Building 20, 8th-9th Floor, 5A, Shuguangxili, 100028 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
866,866,ofac-cons-32091,Company,Proven Honour Capital Limited,Proven Honour;Proven Honour Capital Ltd,,vg,"C/O Vistra Corporate Services Centre, Wickhams Cay II, Road Town, Virgin Islands, British, VG1110",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
867,867,ofac-cons-32100,Organization,CHINA SHIPBUILDING INDUSTRY COMPANY LIMITED,CSICL;China Shipbuilding Industry Co Ltd,,cn,"72 Kunminghu South Road, Haidian District, 100097 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
868,868,ofac-cons-32101,Organization,"GUIZHOU SPACE APPLIANCE CO., LTD","Guizhou Space Appliance Co., Ltd;SACO",,cn,"7, Honghe Road, Xiaohe District, 550009 Guiyang, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
869,869,ofac-cons-32102,Organization,CHANGSHA JINGJIA MICROELECTRONICS COMPANY LIMITED,"Changsha Jingjia Microelectronics Co., Ltd;Changsha Jingjia Microelectronics Co., Ltd.;Changsha Jingjia Microelectronics Company Limited;JINGJIA MICRO",,cn,"No.1, Meixihu Road, Yuelu District, 410205 Changsha, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
870,870,ofac-cons-32103,Organization,CHINA MARINE INFORMATION ELECTRONICS COMPANY LIMITED,"CEC Corecast Corporation Limited;China Marine Information Electronics Co Ltd;China Marine Information Electronics Company Limited;China Shipbuilding Industry Group Marine Defense and Information Confrontation Co., Ltd.",,cn,"4F Zhongshangxin Mansion 34 Xueyuan South Road, 100082 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
871,871,ofac-cons-32106,Organization,CHINA SHIPBUILDING INDUSTRY GROUP POWER COMPANY LIMITED,"CSIC Power;CSICP;China Shipbuilding Industry Group Power;China Shipbuilding Industry Group Power Co Ltd;Fengfan Co., Ltd.",,cn,"72, Kunminghu South Road, Haidian District, 100097 Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
872,872,ofac-cons-32107,Organization,"COSTAR GROUP CO., LTD.","Costar Group Co;Lida Optical & Electronic Co., Ltd.",,cn,"508, Gongye Road, 473003 Nanyang, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
873,873,ofac-cons-32128,Company,Nanjing Panda Electronics Company Limited,Nanjing Panda;Nanjing Panda Electr. Co. Ltd.;Nanjing Panda Electronic Co. Ltd;Nanjing Panda Electronic Co. Ltd.,,cn,"7, Jingtian Road, 210033 Nanjing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
874,874,ofac-cons-32129,Organization,Aerosun Corporation,Aerosun;Aerosun Corp.,,cn,"Jiangning Economic Zone, 188, Tianyuan Zhong Road, 211100 Nanjing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
875,875,ofac-cons-32130,Organization,"North Navigation Control Technology Co., Ltd.","Beijing North Phenix Intelligence Technology Co., Ltd;Beijing North Phenix Intelligence Technology Co., Ltd.;China North Optical-Electrical Technology Co., Ltd.",,cn,"No. 2, Kechuang 15 Street, Economic Technology Development Zone, Beijing, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
876,876,ofac-cons-32131,Organization,Shaanxi Zhongtian Rocket Technology Company Limited,"Shaanxi Zhongtian Rocket Technology Co., Ltd",,cn,"Xi'an, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
877,877,ofac-cons-32153,Organization,Zhonghang Electronic Measuring Instruments Company Limited,"AVIC ZEMIC;ZEMIC;Zhonghang Electronic Measuring Instruments Co., Ltd",,cn,"High-Tech Industrial Development Zone, 166, West Avenue, 710119 Xi'an, China",,CMIC Executive Order - Consolidated List - Program - Executive Order 14032 (CMIC) - 2021-06-03;CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
878,878,ofac-cons-9639,Person,Ismail Abdul Salah HANIYA,Ismaeel HANIYYA;Ismail HANIYA,1962-01-01;1962-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
879,879,ofac-cons-9640,Person,Mohammed ABU TEIR,Mohammad Mahmoud ABOU TAYR;Mohammed Mahmud ABU TAIR,1951-01-01;1951-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
880,880,ofac-cons-9641,Person,Jamileh Abdullah AL-SHANTI,Jameela Abdallah EL-SHANTI;Jamila Abed Allah AL SHANTEE,1955-01-01;1955-12-31,ps,"Gaza, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
881,881,ofac-cons-9642,Person,Mohammed Jamal NU'MAN ALAEDDIN,Mohamad Nouman ALA AL DIN;Mohammed AL NATSHEH,1959-01-01;1959-12-31,ps,"Hebron, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
882,882,ofac-cons-9643,Person,Yasser Daoud MANSOUR,,1967-01-01;1967-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
883,883,ofac-cons-9644,Person,Khalil Musa RABAI,Khalil Mussa RABBAI,1959-01-01;1959-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
884,884,ofac-cons-9645,Person,Huda Naim AL-QREINAWI,Houda Naim AL QRENAWI,1969-01-01;1969-12-31,ps,"Gaza, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
885,885,ofac-cons-9646,Person,Mahmoud Ahmad AL-RAMAHI,,1963-01-01;1963-12-31,ps,"Ramallah, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
886,886,ofac-cons-9647,Person,Mahmoud Khaled ZAHHAR,Mahmoud Khaled AL ZAHAR,1945-01-01;1945-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
887,887,ofac-cons-9648,Person,Abdul Fattah HASAN DUKHAN,Abdul Fattah HASAN DOUKHAN,1936-01-01;1936-12-31,,undetermined,,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
888,888,ofac-cons-9649,Person,Ibrahim Mohammed DAHBOUR,,1968-01-01;1968-12-31,ps,"Jenin, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
889,889,ofac-cons-9650,Person,Mariam Mahmoud SALEH,,1952-01-01;1952-12-31,ps,"Ramallah, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
890,890,ofac-cons-9651,Person,Fathi Mohammed QAR'AWI,Mohammed Fathi QARAWI,1958-01-01;1958-12-31,ps,"Tulkarim, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
891,891,ofac-cons-9652,Person,Anwar Mohammed ZBOUN,Anwar Muhammad AL-ZBOUN,1968-01-01;1968-12-31,ps,"Bethlehem, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
892,892,ofac-cons-9653,Person,Imad Mahmoud NOFAL,Imad Mahmoud NAWFAL,1970-01-01;1970-12-31,ps,"Qalqilya, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
893,893,ofac-cons-9654,Person,Omar Mahmoud MATAR,,1958-01-01;1958-12-31,ps,"Salfit, Palestinian",,Non-SDN Palestinian Legislative Council List - Reject - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12;Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
