,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,date_stamp,last_change,listing_date,delisting_date,month
723,ofac-cons-20000,Company,"BPO PECHATNIKI, OAO",OPEN JOINT STOCK COMPANY 'BUMAZHNO-POLIGRAFICHESKOYE OBYEDINENIYE 'PECHATNIKI';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'BUMAZHNO-POLIGRAFICHESKOE OBEDINENIE 'PECHATNIKI',,ru,"D. 4, Brodnikov Per., Moscow, Russia, 119180;d. 53, ul. Ryabinovaya, Moscow, Russia, 121471",1087746844240;7706694089,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
724,ofac-cons-20001,Company,UNITED COMPANY OJSC,OAO 'OBIDINENAIYA KOMANIYA';OJSC UNITED COMPANY;PJSC 'UNITED COMPANY',,ru,"St. Petersburg, Russia, 192177;ul. Ryabinovaya d. 53, Moscow, Russia, 121471",,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
725,ofac-cons-20002,Company,BM BANK PUBLIC JOINT STOCK COMPANY,BM BANK LLC;BMBANK JSC;LLC BM BANK;PUBLICHNOYE JOINT-STOCK COMPANY 'BM BANK',,ua,"37/122 T. Shevchenko bld, Kyiv, 01032, Ukraine",BMLTUAUK,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,bank@bmbank.com.ua,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
726,ofac-cons-20003,Company,"LESPROMPROTSESSING, ZAO",CJSC LESPROMPROCESSING;CLOSED JOINT-STOCK COMPANY 'LESPROMPROCESSING';LESPROMPROCESSING CJSC;LIKVIDATSIONNAYA KOMISSIYA ZAO 'LESPROMPROTSESSING' (RESHENIE O LIKVIDATSII I O LIKVIDATORE),,ru,"B. Sucharevsky per, 13 str. 2, 21, Moscow, Russia;d. 13 str. 2 per. Bolshoi Sukharevski, Moscow, Russia, 127051",1077764064905,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
727,ofac-cons-20005,Company,"RIELTSITI, OOO",LIMITED LIABILITY COMPANY 'RIELTSITI';OBSHCHESTVO S GRANICHENNOI OTVETSTVENNOSTYU 'RIELTSITI';OOO 'REALTCITY';REALT-CITY LLC;REALTCITY LLC,,ru,"Per Uglovoy, D. 2, ETAZH 10, Room 22, Room 3, Moscow, Russia, 127055;d. 9, str. 5 ul. Krasnoproletarskaya, Moscow, Russia, 127030",1127746617008;7707782490,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
728,ofac-cons-20006,Company,"MEZHDUNARODNAYA UPRAVLYAYUSHCHAYA KOMPANIYA, AO",AKTSIONERNOE OBSHCHESTVO 'MEZHDUNARODNAYA UPRAVLYAYUSHCHAYA KOMPANIYA';AKTSIONERNOE OBSHCHESTVO MEZHDUNARODNAYA UPRAVLYAYUSHCHAYA KOMPANIYA;INTERNATIONAL MANAGEMENT COMPANY OJSC;JOINT STOCK COMPANY 'MEZHDUNARODNAYA UPRAVLYAYUSHCHAYA KOMPANIYA';OJSC INTERNATIONAL MANAGEMENT COMPANY,,ru,"d. 13/2 ul. Begovaya, Moscow, Russia, 125284",1027714019772;7714283773,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
729,ofac-cons-20007,Company,"BM-DIREKTSIYA, OOO",BM DIREKTSIYA LLC;LIMITED LIABILITY COMPANY 'BM-DIREKTSIYA';OBSHCHESTVO S ORGANICHENNOI OTVETSTVENNOSTYU 'BM-DIREKTSIYA';OOO 'BM-DIREKTSIYA',,ru,"8/15 str. 3 ul. Rozhdestvenka, Moscow, Russia, 107996",1117746628185;7702768727,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
730,ofac-cons-20008,Company,OPEN JOINT STOCK COMPANY CHAYKA,CHAIKA OJSC;OAO CHAIKA;PJSC CHAIKA,,ru,"Russia;Turchaninov Per., D. 3, BLDG 1, G., Moscow, Russia, 119034",7704021200,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
731,ofac-cons-20009,Company,AUTOMATED BANKING TECHNOLOGIES CJSC,CJSC 'AUTOMATED BANKING TECHNOLOGIES';JOINT STOCK COMPANY 'AVTOMATIZIROVANNYYEE BANKOVSKIYE TEKHNOLOGII';ZAO 'AVTOMATIZIROVANNIY BANKOVSKIY TECHNOLOGII',,ru,"Street Pushechnaya, D. 5, G., Moscow, Russia, 107031",7702026595,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
732,ofac-cons-20294,Company,CREDIT URAL BANK,BANK KUB AO;CREDIT URAL BANK JOINT-STOCK COMPANY;KREDIT URAL BANK OTKRYTOE AKTSIONERNOE OBSHCHESTVO;KUB OAO,,ru,"Street Gagarina 17, Magnitogorsk, Russia, 455044",1027400000638;7414006722;CRDURU4C,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
733,ofac-cons-20295,Company,GAZKARDSERVIS OOO,LIMITED LIABILITY COMPANY GAZKARDSERVIS,,ru,"Obrucheva Street, Building 27, Corpus 2, Moscow, Russia, 117630",1027739027634;7724199506,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
734,ofac-cons-20296,Company,GAZPROM MEDIA HOLDING,JOINT-STOCK COMPANY GAZPROM-MEDIA HOLDING;JSC GAZPROM-MEDIA HOLDING,,ru,"Krasnopresnenskaia nab. 12, CMT2, Porch 7, Floor 10, Moscow, Russia, 123610;Profsoyuznaya Street, Building 125A, Moscow, Russia, 117647;Rochdelskaya street building 20, Moscow, Russia, 123022",5087746018960;7728668727,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
735,ofac-cons-20297,Company,GAZPROMBANK LEASING ZAO,CLOSED JOINT-STOCK COMPANY GAZPROMBANK LIZING,,ru,"D.40 Ulitsa Miklukho-Maklaya, Moscow, Russia, 117342;Proektiruyemiy proezd No 4062, building 6, structure 16, BTs 'Port Plaza', Moscow, Russia, 115432",1037728033606;7728294503,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
736,ofac-cons-20298,Company,GAZPROMBANK UPRAVLENIE AKTIVAMI,CLOSED JOINT-STOCK COMPANY GAZPROMBANK-UPRAVLENIE AKTIVAMI;GAZPROMBANK ASSET MANAGEMENT ZAO,,ru,"63 Novocheremushkinskaya Street, Moscow, Russia, 117418;Koroviy val., building 7, Moscow, Russia, 119049",1047796382920;7722515837,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
737,ofac-cons-20299,Company,GPB-FACTORING OOO,LIMITED LIABILITY COMPANY GPB-FAKTORING,,ru,"63 Novocheremushkinskaya Street, Moscow, Russia, 117418;Leninskiy prospect, building 15A, Moscow, Russia, 119071",1107746158629;7727712331,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
738,ofac-cons-20300,Company,GPB INVEST OOO,LIMITED LIABILITY COMPANY GAZPROMBANK-INVEST,,ru,"27-29/1, building 6, Smolenskaya-Sennaya st., Moscow, Russia, 119121;Yakimanka B. Street, Building 39, Moscow, Russia, 119049",1037602004483;7612031791,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
739,ofac-cons-20301,Company,NEW FINANCIAL TECHNOLOGIES OOO,CLOSED JOINT-STOCK COMPANY NOVYE FINANSOVYE TEKHNOLOGII;ZAO NOVYE FINANSOVYE TEKHNOLOGII,,ru,"Vavilova Street, Building 52, Corpus 2, Moscow, Russia, 117296;Yaroslavskaya Street, Building 50, Room 208, Uglich, Yaroslav Oblast, Russia, 152610",1027739195692;7736144212,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
740,ofac-cons-20302,Company,PO URALENERGOMONTAZH ZAO,AO PROIZVODSTVENNOE OBYEDINENIE 'URALENERGOMONTAZH';PO UEM JSC,,ru,"1a Ul.Vladivostokskaya, Ufa, Russia, 450078;50, A, Ul. Transportnikov, Berezovski, Russia, 623703;7, Liter A, K 4, Ul. Turbinnaya, Ekaterinburg, Russia, 620017;Baes A/Ya 7, Zarechny, Russia, 624051;D. 11 B Kv. 93, Prospekt Kosmonavtov, Ekaterinburg, Russia, 620017;Rp Reftinski, A/Ya 1, Asbest, Russia, 624285;Stroibaza Sugres, R-Nvodoka, Per. Tikhi, Verkhnyaya Pyshma, Russia, 624070;Stroibaza, Dobryanka, Russia, 618740;Transportnikov Street, Building 50 a, Berezovskiy, Russia, 623704",1026602949163,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
741,ofac-cons-20303,Company,GPB-MORTGAGE JSC,"GPB-IPOTEKA OAO, AB;JOINT-STOCK BANK GPB-MORTGAGE CLOSED JOINT STOCK COMPANY",,ru,"D.14 Pr Kolomenski, Moscow, Russia, 115446",1027739137843;7727057683,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
742,ofac-cons-20304,Company,IZ KARTEKS OOO,IZ-KARTEX NAMED AFTER P.G. KOROBKOV LTD,,ru,"Izhorskiy Zavod B/N, Kolpino, Saint-Petersburg, Russia, 196650;Izhorskiy Zavod, d. b/n, Kolpino, Saint-Petersburg, Russia, 196651",1047855158780;7817301375,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
743,ofac-cons-20305,Company,IZHORSKIYE ZAVODY OAO,OPEN JOINT STOCK COMPANY IZHORSKIE ZAVODY,,ru,"Izhorskiy Zavod B/N, Kolpino, Saint-Petersburg, Russia, 196650;Izhorskiy Zavod, d. b/n, Kolpino, Saint-Petersburg, Russia, 196651",1027808749121;7817005295,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
744,ofac-cons-20306,Company,KRIOGENMASH OAO,CRYOGENMASH;OPEN JOINT-STOCK COMPANY KRIOGENNOGO MASHINOSTROYENIA,,ru,"36 Lenina Prospekt, Balashikha G., Russia, 143907;67, Lenin Avenue, Balashikha, Moscow Region, Russia, 143907",1025000513878;5001000066,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
745,ofac-cons-20307,Company,OMZ OAO,OBYEDINYONNYE MASHINOSTROITELNYE ZAVODY (GRUPPA URALMASH-IZHORA),,ru,"24 Timura Frunze Street, Moscow, Russia, 119021;Bld. 20, Ovchinnikovskaya Emb., Moscow, Russia, 115035",1026605610800;6663059899,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
746,ofac-cons-20308,Company,OMZ SPETSSTAL OOO,LIMITED LIABILITY COMPANY OMZ-SPETSSTAL;OMZ-SPECIAL STEELS,,ru,"Izhorskiy Zavod, Kolpino, Saint Petersburg, Russia, 196650;Kolpino G, Izhorski Zavod, St. Petersburg, Russia, 196651",1026605609348;6673089388,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
747,ofac-cons-20309,Company,URALMASHZAVOD OAO,URALMASHPLANT,,ru,"Pl. Pervoi Pyatiletki, Ekaterinburg, Russia, 620012",1026605620689;6663005798,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
748,ofac-cons-20311,Company,AREXIMBANK-GAZPROMBANK GROUP CJSC,ARMENIAN-RUSSIAN EXPORT-IMPORT BANK-GAZPROMBANK GROUP CLOSED JOINT-STOCK COMPANY,,am,"12 M. Mkrtchyan Street, 375010, Yerevan, Armenia;6-10 Northern Ave., 0001, Yerevan, Armenia",02540791;RKASAM22,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
749,ofac-cons-20312,Company,GAZPROMBANK (SWITZERLAND) LTD,,,ch,"Zollikerstrasse 183, 8008 Zurich, Switzerland;Zollikerstrasse 183, 8032 Zurich, Switzerland",RKBZCHZZ,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
750,ofac-cons-20313,Company,CENTREX EUROPE ENERGY AND GAS AG,CENTREX EUROPE ENERGY & GAS AG,,at,"Wiedner Hauptstrasse 17, 1040 Vienna, Austria",FN 230884k,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
751,ofac-cons-20314,Company,GPB-DI HOLDINGS LIMITED,SIRITIA VENTURES LTD,,cy,"1 Lampousas, 1095 Nicosia, Cyprus",HE 145737,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
752,ofac-cons-20315,Company,GPB FINANCIAL SERVICES LIMITED,,,cy,"Agios Athanasios, 46, Interlink Hermes Plaza, Floor 1, 4102 Limassol, Cyprus;Arianthi Court, 2nd floor, 50 Agias Zonis Street, 3090 Limassol, Cyprus",HE 246301,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
753,ofac-cons-20316,Company,GPB GLOBAL RESOURCES BV,,,nl,"Dijsselhofplantsoen 14, 1077 BL Amsterdam, Netherlands",53240162,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
754,ofac-cons-20317,Company,GPB INTERNATIONAL SA,,,lu,"8-10, rue Mathias Hardt, 1717 Luxembourg, Luxembourg",B178974,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
755,ofac-cons-20318,Company,NAGELFAR TRADE AND INVEST LIMITED,NAGELFAR TRADE & INVEST LIMITED,,cy;vg,"Agias Zonis, 50, Arianthi Court, 2nd floor, 3090 Limassol, Cyprus;Trident Chambers, Road Town, PO Box 146, Tortola, Virgin Islands, British",,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
756,ofac-cons-20319,Company,GAZPROMBANK LATIN AMERICA VENTURES BV,,,nl,"Dijsselhofplantsoen 14, 1077 Amsterdam, Netherlands",52285421,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
757,ofac-cons-20320,Company,SKODA JS A.S.,,,cz,"Orlik 266, Plzen - mesto PSC 316 06, Plzen, Czech Republic",,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
758,ofac-cons-20621,Company,"TD AGROTORG, OOO",OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'TORGOVY' DOM 'AGROTORG';TRADING COMPANY 'AGROTORG' LTD.,,ru,"3 Gagarinsky Pereulok, Moscow, Russia;3 per. Gagarinski, Moscow, Russia, 119034",1047796863916;7704537299,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,fednev@rshb.ru,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
759,ofac-cons-20640,Company,"RASSVET, OAO",OAO 'RASSVET';OPEN JOINT STOCK COMPANY 'RASSVET';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'RASSVET';Zakrytoe Aktsionernoe Obshchestvo Rassvet,,ru,"D. Retyum, Luzhski Raion, Leningradskaya Obl., Russia, 188230;Retiun Village, Lujskiy District, Leningrad Region, Russia",1024701557726;4710004180,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,lugarassvet@mail.ru,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
760,ofac-cons-20660,Company,"AGROKREDIT-INFORM, AO",AKTSIONERNOE OBSHCHESTVO 'AGROKREDIT-INFORM';CLOSED JOINT-STOCK COMPANY 'AGROCREDIT-INFORM',,ru,"3 Gagarinsky Pereulok, Moscow, Russia;3 per. Gagarinski, Moscow, Russia, 119034",1087746334400;7704681172,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
761,ofac-cons-20661,Company,"UMANSKI ELEVATOR, OAO",OPEN JOINT STOCK COMPANY 'Umanskiy Elevator';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'UMANSKI ELEVATOR';Otkrytoe Aktsionernoe Obshchestvo Otkrytogo TIPA Umanski Elevator,,ru,"1 Elevatorniy Pereulok, Leningradskaya Village, Leningradskiy District, Krasnodar Region, Russia;1 per. Elevatorny Stanitsa Leningradskaya, Leningradski Raion, Krasnodarski Kr., Russia, 353740",1022304292416;2341000195,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,umansk-el-yr@mail.ru,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
762,ofac-cons-20662,Company,"BELOGLINSKI ELEVATOR, OAO",Aktsionernoe Obshchestvo Otkrytogo TIPA Beloglinski Elevator;OAO 'BELOGLINSKI ELEVATOR';OPEN JOINT STOCK COMPANY 'BELOGLINSKIY ELEVATOR';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'BELOGLINSKI ELEVATOR',,ru,"1 Privokzalnaya Str., Belaya Glina Village, Leningradsky District, Krasnodar Region, Russia;1 ul. Privokzalnaya S. Belaya Glina, Beloglinski Raion, Krasnodarski Kr., Russia, 353040",1022303499074;2326002180,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,belnep00@mail.ru,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
763,ofac-cons-20665,Company,"LADOZHSKI ELEVATOR, OAO",Aktsionernoe Obshchestvo Otkrytogo TIPA Ladozhski Elevator;OAO 'LADOZHSKI ELEVATOR';OPEN JOINT STOCK COMPANY 'Ladogskiy Elevator';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'LADOZHSKI ELEVATOR',,ru,"115 Konshinykh Str., Ladogskaya Village, Ust-Labinskiy District, Krasnodar Region, Russia;115 ul. Konshinykh Stanitsa Ladozhskaya, Ust-Labinski Raion, Krasnodarski Kr., Russia, 352320",1022304972029;2356007563,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
764,ofac-cons-20666,Company,"VELICHKOVSKI ELEVATOR, OAO",OPEN JOINT STOCK COMPANY 'Velichkovskiy Elevator';OTKRYTOE AKTSIONERNOE OBSHCHESTVO 'VELICHKOVSKI ELEVATOR';Otkrytoe Aktsionernoe Obshchestvo Otkrytogo TIPA Velichkovski Elevator,,ru,"1 Elevatornaya Str., Starovelichkovskaya Village, Kalininskiy District, Krasnodar Region, Russia;1 ul. Elevatornaya Stanitsa Straovelichkovskaya, Kalininski Raion, Karsnodarski Kr., Russia, 353793",1022303950360;2333003442,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,velsilos@mail.ru,US OFAC Consolidated (non-SDN) List,20210820,,20210820,,2021-08
